"IMBD_id","IMBD_name","IMBD_rate","IMBD_genre","IMBD_detail","IMBD_year","IMBD_time","IMBD_votes","IMBD_rating","IMBD_cast","IMBD_type","IMBD_country"
"454.","The Other Guys","6.6","Action, Comedy, Crime","Two mismatched New York City detectives seize an opportunity to step up like the city's top cops, whom they idolize, only things don't quite go as planned.","(2010)","107 min","239,844","Action, Comedy, Crime","Director: Adam McKay | Stars: Will Ferrell, Mark Wahlberg, Derek Jeter, Eva Mendes","6 August 2010 (USA)","Country: USA"
"455.","Mad Max","6.9","Action, Adventure, Sci-Fi","In a self-destructing world, a vengeful Australian policeman sets out to stop a violent motorcycle gang.","(1979)","88 min","189,204","Action, Adventure, Sci-Fi","Director: George Miller | Stars: Mel Gibson, Joanne Samuel, Hugh Keays-Byrne, Steve Bisley","21 March 1980 (USA)","Language: English"
"456.","The Sleepover","5.5","Action, Adventure, Comedy","When two siblings discover their seemingly normal mom is a former thief in witness protection who has been forced to pull one last job, they team up to rescue her over the course of an action-packed night.","(2020)","100 min","6,462","Action, Adventure, Comedy","Director: Trish Sie | Stars: Sadie Stanley, Maxwell Simkins, Cree Cicchino, Lucas Jaye","21 August 2020 (USA)","Language: English"
"457.","Mission: Impossible - Ghost Protocol","7.4","Action, Adventure, Thriller","The IMF is shut down when it's implicated in the bombing of the Kremlin, causing Ethan Hunt and his new team to go rogue to clear their organization's name.","(2011)","132 min","452,418","Action, Adventure, Thriller","Director: Brad Bird | Stars: Tom Cruise, Jeremy Renner, Simon Pegg, Paula Patton","21 December 2011 (USA)","Country: USA"
"458.","The Wolverine","6.7","Action, Adventure, Sci-Fi","Wolverine comes to Japan to meet an old friend whose life he saved years ago, and gets embroiled in a conspiracy involving yakuza and mutants.","(2013)","126 min","424,878","Action, Adventure, Sci-Fi","Director: James Mangold | Stars: Hugh Jackman, Will Yun Lee, Tao Okamoto, Rila Fukushima","26 July 2013 (USA)","Country: USA | UK"
"459.","Valerian and the City of a Thousand Planets","6.5","Action, Adventure, Fantasy","A dark force threatens Alpha, a vast metropolis and home to species from a thousand planets. Special operatives Valerian and Laureline must race to identify the marauding menace and safeguard not just Alpha, but the future of the universe.","(2017)","136 min","159,313","Action, Adventure, Fantasy","Director: Luc Besson | Stars: Dane DeHaan, Cara Delevingne, Clive Owen, Rihanna","21 July 2017 (USA)","Country: France | China | Belgium | Germany | United Arab Emirates | USA | Canada | New Zealand | Singapore | UK | Thailand"
"460.","Jason Bourne","6.6","Action, Thriller","The CIA's most dangerous former operative is drawn out of hiding to uncover more explosive truths about his past.","(I) (2016)","123 min","205,371","Action, Thriller","Director: Paul Greengrass | Stars: Matt Damon, Tommy Lee Jones, Alicia Vikander, Vincent Cassel","","Country: USA | China"
"461.","Lock, Stock and Two Smoking Barrels","8.2","Action, Comedy, Crime","A botched card game in London triggers four friends, thugs, weed-growers, hard gangsters, loan sharks and debt collectors to collide with each other in a series of unexpected events, all for the sake of weed, cash and two antique shotguns.","(1998)","107 min","528,367","Action, Comedy, Crime","Director: Guy Ritchie | Stars: Jason Flemyng, Dexter Fletcher, Nick Moran, Jason Statham","28 August 1998 (UK)","Country: UK"
"462.","Hitman","6.3","Action, Crime, Thriller","A gun-for-hire known only as Agent 47 hired by a group known only as 'The Organization' is ensnared in a political conspiracy, which finds him pursued by both Interpol and the Russian military as he treks across Russia and Eastern Europe.","(I) (2007)","100 min","159,594","Action, Crime, Thriller","Director: Xavier Gens | Stars: Timothy Olyphant, Dougray Scott, Olga Kurylenko, Robert Knepper","21 November 2007 (USA)","Country: France | USA"
"463.","Star Trek Into Darkness","7.7","Action, Adventure, Sci-Fi","After the crew of the Enterprise find an unstoppable force of terror from within their own organization, Captain Kirk leads a manhunt to a war-zone world to capture a one-man weapon of mass destruction.","(2013)","132 min","460,020","Action, Adventure, Sci-Fi","Director: J.J. Abrams | Stars: Chris Pine, Zachary Quinto, Zoe Saldana, Benedict Cumberbatch","16 May 2013 (USA)","Country: USA"
"464.","Major Crimes","7.7","Action, Crime, Drama","The Closer (2005) spin-off series, which follows Captain Raydor of the Los Angeles Police Department.","(2012–2018)","43 min","11,644","Action, Crime, Drama","Stars: Mary McDonnell, G.W. Bailey, Tony Denison, Michael Paul Chan","TV Series (2012–2018)","Country: USA"
"465.","King Kong","7.2","Action, Adventure, Drama","A greedy film producer assembles a team of moviemakers and sets out for the infamous Skull Island, where they find more than just cannibalistic natives.","(2005)","187 min","386,411","Action, Adventure, Drama","Director: Peter Jackson | Stars: Naomi Watts, Jack Black, Adrien Brody, Thomas Kretschmann","14 December 2005 (USA)","Country: New Zealand | USA | Germany"
"466.","Eastern Promises","7.6","Action, Crime, Drama","A Russian teenager living in London who dies during childbirth leaves clues to a midwife in her journal that could tie her child to a rape involving a violent Russian mob family.","(2007)","100 min","225,234","Action, Crime, Drama","Director: David Cronenberg | Stars: Naomi Watts, Viggo Mortensen, Armin Mueller-Stahl, Josef Altin","21 September 2007 (USA)","Country: UK | Canada | USA"
"467.","X2: X-Men United","7.4","Action, Adventure, Sci-Fi","When anti-mutant Colonel William Stryker kidnaps Professor X and attacks his school, the X-Men must ally with their archenemy Magneto to stop him.","(2003)","134 min","506,717","Action, Adventure, Sci-Fi","Director: Bryan Singer | Stars: Patrick Stewart, Hugh Jackman, Halle Berry, Ian McKellen","2 May 2003 (USA)","Country: Canada | USA"
"468.","Minority Report","7.6","Action, Crime, Mystery","In a future where a special police unit is able to arrest murderers before they commit their crimes, an officer from that unit is himself accused of a future murder.","(2002)","145 min","502,159","Action, Crime, Mystery","Director: Steven Spielberg | Stars: Tom Cruise, Colin Farrell, Samantha Morton, Max von Sydow","21 June 2002 (USA)","Country: USA"
"469.","The Hunger Games: Mockingjay - Part 2","6.6","Action, Adventure, Sci-Fi","Katniss and a team of rebels from District 13 prepare for the final battle that will decide the fate of Panem.","(2015)","137 min","280,848","Action, Adventure, Sci-Fi","Director: Francis Lawrence | Stars: Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Woody Harrelson","20 November 2015 (USA)","Country: USA | Germany | Canada | France"
"470.","Furious 7","7.1","Action, Adventure, Thriller","Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.","(2015)","137 min","355,422","Action, Adventure, Thriller","Director: James Wan | Stars: Vin Diesel, Paul Walker, Dwayne Johnson, Jason Statham","3 April 2015 (USA)","Country: USA | China | Japan | Canada | United Arab Emirates"
"471.","Spider-Man 3","6.2","Action, Adventure, Sci-Fi","A strange black entity from another world bonds with Peter Parker and causes inner turmoil as he contends with new villains, temptations, and revenge.","(2007)","139 min","492,798","Action, Adventure, Sci-Fi","Director: Sam Raimi | Stars: Tobey Maguire, Kirsten Dunst, Topher Grace, Thomas Haden Church","4 May 2007 (USA)","Country: USA"
"472.","Kindergarten Cop","6.1","Action, Comedy, Crime","A tough cop must pose as a kindergarten teacher in order to locate a dangerous criminal's ex-wife, who may hold the key to putting him behind bars.","(1990)","111 min","134,509","Action, Comedy, Crime","Director: Ivan Reitman | Stars: Arnold Schwarzenegger, Penelope Ann Miller, Pamela Reed, Linda Hunt","21 December 1990 (USA)","Country: USA"
"473.","Forbidden Planet","7.6","Action, Adventure, Sci-Fi","A starship crew goes to investigate the silence of a planet's colony only to find two survivors and a deadly secret that one of them has.","(1956)","98 min","44,734","Action, Adventure, Sci-Fi","Director: Fred M. Wilcox | Stars: Walter Pidgeon, Anne Francis, Leslie Nielsen, Warren Stevens","13 June 1958 (USA)","Language: English"
"474.","Power Rangers","5.9","Action, Adventure, Sci-Fi","A group of high-school students, who are infused with unique superpowers, harness their abilities in order to save the world.","(2017)","124 min","100,553","Action, Adventure, Sci-Fi","Director: Dean Israelite | Stars: Dacre Montgomery, Naomi Scott, RJ Cyler, Ludi Lin","24 March 2017 (USA)","Country: USA | Hong Kong | Japan | Mexico | Canada | New Zealand"
"475.","Taken","7.8","Action, Thriller","A retired CIA agent travels across Europe and relies on his old skills to save his estranged daughter, who has been kidnapped while on a trip to Paris.","(I) (2008)","90 min","560,320","Action, Thriller","Director: Pierre Morel | Stars: Liam Neeson, Maggie Grace, Famke Janssen, Leland Orser","","Country: France | USA | UK"
"476.","Man on Fire","7.7","Action, Crime, Drama","In Mexico City, a former CIA operative swears vengeance on those who committed an unspeakable act against the family he was hired to protect.","(2004)","146 min","325,714","Action, Crime, Drama","Director: Tony Scott | Stars: Denzel Washington, Christopher Walken, Dakota Fanning, Radha Mitchell","23 April 2004 (USA)","Country: USA | UK | Mexico | Switzerland"
"477.","Men in Black: International","5.6","Action, Adventure, Comedy","The Men in Black have always protected the Earth from the scum of the universe. In this new adventure, they tackle their biggest threat to date: a mole in the Men in Black organization.","(2019)","114 min","105,500","Action, Adventure, Comedy","Director: F. Gary Gray | Stars: Chris Hemsworth, Tessa Thompson, Kumail Nanjiani, Rebecca Ferguson","14 June 2019 (USA)","Country: China | USA"
"478.","The Bourne Supremacy","7.7","Action, Mystery, Thriller","When Jason Bourne is framed for a CIA operation gone awry, he is forced to resume his former life as a trained assassin to survive.","(2004)","108 min","429,609","Action, Mystery, Thriller","Director: Paul Greengrass | Stars: Matt Damon, Franka Potente, Joan Allen, Brian Cox","23 July 2004 (USA)","Country: USA | Germany"
"479.","GoldenEye","7.2","Action, Adventure, Thriller","Years after a friend and fellow 00 agent is killed on a joint mission, a secret space based weapons program known as ""GoldenEye"" is stolen. James Bond sets out to stop a Russian crime syndicate from using the weapon.","(1995)","130 min","235,971","Action, Adventure, Thriller","Director: Martin Campbell | Stars: Pierce Brosnan, Sean Bean, Izabella Scorupco, Famke Janssen","17 November 1995 (USA)","Country: UK | USA"
"480.","The Hunger Games: Mockingjay - Part 1","6.6","Action, Adventure, Sci-Fi","Katniss Everdeen is in District 13 after she shatters the games forever. Under the leadership of President Coin and the advice of her trusted friends, Katniss spreads her wings as she fights to save Peeta and a nation moved by her courage.","(2014)","123 min","407,906","Action, Adventure, Sci-Fi","Director: Francis Lawrence | Stars: Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Woody Harrelson","21 November 2014 (USA)","Country: USA | Canada | France"
"481.","Hercules","6.0","Action, Adventure, Fantasy","Having endured his legendary twelve labors, Hercules, the Greek demigod, has his life as a sword-for-hire tested when the King of Thrace and his daughter seek his aid in defeating a tyrannical warlord.","(I) (2014)","98 min","144,636","Action, Adventure, Fantasy","Director: Brett Ratner | Stars: Dwayne Johnson, John Hurt, Ian McShane, Joseph Fiennes","25 July 2014 (USA)","Country: USA | Hungary"
"482.","The Last Samurai","7.7","Action, Drama","An American military advisor embraces the Samurai culture he was hired to destroy after he is captured in battle.","(2003)","154 min","395,072","Action, Drama","Director: Edward Zwick | Stars: Tom Cruise, Ken Watanabe, Billy Connolly, William Atherton","","Country: USA | New Zealand | Japan"
"483.","The Last Airbender","4.0","Action, Adventure, Family","Follows the adventures of Aang, a young successor to a long line of Avatars, who must master all four elements and stop the Fire Nation from enslaving the Water Tribes and the Earth Kingdom.","(2010)","103 min","150,913","Action, Adventure, Family","Director: M. Night Shyamalan | Stars: Noah Ringer, Nicola Peltz, Jackson Rathbone, Dev Patel","1 July 2010 (USA)","Language: English"
"484.","They Live","7.3","Action, Horror, Sci-Fi","A drifter discovers a pair of sunglasses that allow him to wake up to the fact that aliens have taken over the Earth.","(1988)","94 min","108,058","Action, Horror, Sci-Fi","Director: John Carpenter | Stars: Roddy Piper, Keith David, Meg Foster, George 'Buck' Flower","4 November 1988 (USA)","Language: English"
"485.","The Fate of the Furious","6.7","Action, Adventure, Crime","When a mysterious woman seduces Dominic Toretto into the world of terrorism and a betrayal of those closest to him, the crew face trials that will test them as never before.","(2017)","136 min","201,126","Action, Adventure, Crime","Director: F. Gary Gray | Stars: Vin Diesel, Jason Statham, Dwayne Johnson, Michelle Rodriguez","14 April 2017 (USA)","Country: China | USA | Japan"
"486.","Bumblebee","6.8","Action, Adventure, Sci-Fi","On the run in the year 1987, Bumblebee finds refuge in a junkyard in a small California beach town. On the cusp of turning 18 and trying to find her place in the world, Charlie Watson discovers Bumblebee, battle-scarred and broken.","(I) (2018)","114 min","134,195","Action, Adventure, Sci-Fi","Director: Travis Knight | Stars: Hailee Steinfeld, Jorge Lendeborg Jr., John Cena, Jason Drucker","21 December 2018 (USA)","Country: China | USA"
"487.","Magnum P.I.","5.7","Action, Adventure, Crime","An ex-Navy SEAL returns from Afghanistan and uses his military skills to become a private investigator in Hawaii.","(2018– )","43 min","8,376","Action, Adventure, Crime","Stars: Jay Hernandez, Perdita Weeks, Zachary Knighton, Stephen Hill","TV Series (2018– )","Country: USA"
"488.","Alien³","6.5","Action, Horror, Sci-Fi","After her last encounter, Ellen Ripley crash-lands on Fiorina 161, a maximum security prison. When a series of strange and deadly events occur shortly after her arrival, Ripley realizes that she has brought along an unwelcome visitor.","(1992)","114 min","274,121","Action, Horror, Sci-Fi","Director: David Fincher | Stars: Sigourney Weaver, Charles S. Dutton, Charles Dance, Paul McGann","22 May 1992 (USA)","Country: USA"
"489.","Escape Room","6.3","Action, Adventure, Horror","Six strangers find themselves in a maze of deadly mystery rooms and must use their wits to survive.","(I) (2019)","99 min","80,464","Action, Adventure, Horror","Director: Adam Robitel | Stars: Taylor Russell, Logan Miller, Jay Ellis, Tyler Labine","4 January 2019 (USA)","Country: USA | South Africa"
"490.","Kingdom","8.4","Action, Drama, Horror","While strange rumors about their ill King grip a kingdom, the crown prince becomes their only hope against a mysterious plague overtaking the land.","(2019– )","45 min","27,199","Action, Drama, Horror","Stars: Ji-Hoon Ju, Doona Bae, Kim Sungkyu, Hye-jun Kim","TV Series (2019– )","Country: South Korea"
"491.","Iron Man 2","7.0","Action, Adventure, Sci-Fi","With the world now aware of his identity as Iron Man, Tony Stark must contend with both his declining health and a vengeful mad man with ties to his father's legacy.","(2010)","124 min","711,502","Action, Adventure, Sci-Fi","Director: Jon Favreau | Stars: Robert Downey Jr., Mickey Rourke, Gwyneth Paltrow, Don Cheadle","7 May 2010 (USA)","Country: USA"
"492.","Batman Returns","7.0","Action, Crime, Fantasy","While Batman deals with a deformed man calling himself the Penguin wreaking havoc across Gotham with the help of a cruel businessman, a female employee of the latter becomes the Catwoman with her own vendetta.","(1992)","126 min","270,933","Action, Crime, Fantasy","Director: Tim Burton | Stars: Michael Keaton, Danny DeVito, Michelle Pfeiffer, Christopher Walken","19 June 1992 (USA)","Country: USA | UK"
"493.","Mission: Impossible","7.1","Action, Adventure, Thriller","An American agent, under false suspicion of disloyalty, must discover and expose the real spy without the help of his organization.","(1996)","110 min","382,823","Action, Adventure, Thriller","Director: Brian De Palma | Stars: Tom Cruise, Jon Voight, Emmanuelle Béart, Henry Czerny","22 May 1996 (USA)","Country: USA"
"494.","Adventure Time","8.6","Animation, Short, Action","A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future.","(2010–2018)","11 min","74,586","Animation, Short, Action","Stars: John DiMaggio, Jeremy Shada, Tom Kenny, Hynden Walch","TV Series (2010–2018)","Country: USA | South Korea"
"495.","WarGames","7.1","Action, Adventure, Drama","A young man finds a back door into a military central computer in which reality is confused with game-playing, possibly starting World War III.","(1983)","114 min","89,476","Action, Adventure, Drama","Director: John Badham | Stars: Matthew Broderick, Ally Sheedy, John Wood, Dabney Coleman","3 June 1983 (USA)","Country: USA"
"496.","Boruto: Naruto Next Generations","7.0","Animation, Action, Adventure","Son of Naruto Uzumaki, Boruto, follows his father's footsteps along with his friends to become great ninja. Throughout all their adventures, Boruto is determined to make his mark in the ninja world and live outside of his father's shadow.","(2017– )","23 min","6,724","Animation, Action, Adventure","Stars: Yûko Sanpei, Kokoro Kikuchi, Ryûichi Kijima, Kenshô Ono","TV Series (2017– )","Country: Japan"
"497.","Sword Art Online","7.6","Animation, Action, Adventure","In the year 2022, thousands of people get trapped in a new virtual MMORPG and the lone wolf player, Kirito, works to escape.","(2012– )","24 min","34,742","Animation, Action, Adventure","Stars: Yoshitsugu Matsuoka, Haruka Tomatsu, Bryce Papenbrook, Cherami Leigh","",""
